name,include,url,brand_identity,source,cb_id,cb_desc,logo_file,logo_url
facebook,2,https://www.facebook.com/facebook,"Founded in 2004, Facebook's mission is to give people the power to share and make the world more open and connected. People use Facebook to stay connected with friends and family, to discover what's going on in the world, and to share and express what matters to them. Millions of people use Facebook everyday to keep up with friends, upload an unlimited number of photos, share links and videos, and learn more about the people they meet. Comment Policy: We love your comments, but please be respectful of others.",BD,facebook,"Facebook is an online social networking service that allows its users to connect with friends and family as well as make new connections. It provides its users with the ability to create a profile, update information, add images, send friend requests, and accept requests from other users. Its features include status update, photo tagging and sharing, and more.   Facebook's profile structure includes a timeline, information related to the user, images of the user, images added by friends of the user, notes, pages, groups, and more. It enables its users to create pages related to entertainment, sports, business, finance, preferences, hobbies, culture, religion, causes, organizations, and a number of other categories. It also enables its users to join or create groups related to a vast number of categories.   With millions of more users, [Friendster](http://www.crunchbase.com/organization/friendster) attempted to acquire the company for $10 million in mid-2004. Facebook turned down the offer and subsequently received $12.7 million in funding from [Accel Partners](http://www.crunchbase.com/organization/accel-partners) at a valuation of around $100 million. Facebook continued to grow opening up to high school students in September 2005 and adding a photo sharing feature the next month. The next spring, Facebook received $25 million in funding from [Greylock Partners](http://www.crunchbase.com/organization/greylock) and [Meritech Capital](http://www.crunchbase.com/organization/meritech-capital-partners) as well as previous investors [Accel Partners](http://www.crunchbase.com/organization/accel-partners) and [Peter Thiel](http://www.crunchbase.com/person/peter-thiel). The pre-money valuation for this deal was about $525 million. Facebook subsequently opened up to work networks eventually amassing over 20,000 work networks. Finally in September 2006, Facebook was opened to anyone with an email address.   Facebook continued to receive funding most notably in January 2011 receiving $1.5 billion and valuing the company at $50 billion. A year later in February 2012, Facebook announced that it was filing for its long-anticipated initial public offering. The company went public on May 18, 2012 opening in [NASDAQ](http://www.crunchbase.com/organization/nasdaq-private-market) with shares trading at $42.05.   Facebook announced positive numbers in February 2012 upon filing for its IPO. As of July 2013 over 1.15 billion users have logged into Facebook every month and 669 million users daily. Mobile users now make up half of Facebook's user base with 819 million monthly actives. Facebook is one of the most trafficked sites in the United States. Additionally, Facebook is the top photo sharing site with 250 million photos uploaded per day.   The company has strategic partnership with AXA Group to develop marketing and commercial collaboration in the digital, social, and mobile sphere.   Facebook is currently the owner of many applications and services such as Pagemodo Pagebuilder, [RSS Graffiti](http://www.crunchbase.com/organization/rss-graffiti), [Huddle](http://www.crunchbase.com/product/huddle), and more. It is the world's largest social network with over 1.32 billion monthly active users.   Facebook was founded by [Mark Zuckerberg](http://www.crunchbase.com/person/mark-zuckerberg), [Eduardo Saverin](http://www.crunchbase.com/person/eduardo-saverin), [Andrew McCollum](http://www.crunchbase.com/person/andrew-mccollum), [Dustin Moskovitz](http://www.crunchbase.com/person/dustin-moskovitz), and [Chris Hughes](http://www.crunchbase.com/person/chris-hughes) on February 4, 2004 in Menlo Park, California.",facebook.jpg,http://www.columbia.edu/~rtd2118/logos/facebook.jpg
farmers-insurance-exchange,2,https://www.farmers.com/about-us/,"In 1959 a Farmers customer wrote us a letter of surprised gratitude when his car battery was replaced just an hour after it was stolen. A letter from a couple in 2002 wrote that their Farmers agent and Claims Adjuster  _were exceptional in their handling of our grief, what we needed to do, and helpful in many other ways.  That same year, when Hurricane Rita struck Beaumont, Texas, Farmers sent 300 agents to assess damages while policy holders were evacuated. Farmers also donated $100,000 for the city's emergency operations center and two megawatt generators that restored power to Beaumont. Whatever year or decade a disaster occurs, you can count on us to be there for you.",F500,farmers-insurance-group,"Farmers not only prides itself on helping you plan wisely for the unexpected, but also on helping restore order when it occurs, so you can keep moving along the road of your life's plans.  In 1959 a Farmers customer wrote us a letter of surprised gratitude when his car battery was replaced just an hour after it was stolen. A letter from a couple in 2002 wrote that their Farmers agent and Claims Adjuster were exceptional in their handling of our grief, what we needed to do, and helpful in many other ways. That same year, when Hurricane Rita struck Beaumont, Texas, Farmers sent 300 agents to assess damages while policy holders were evacuated. Farmers also donated $100,000 for the city's emergency operations center and two megawatt generators that restored power to Beaumont. Whatever year or decade a disaster occurs, you can count on us to be there for you.  Today, the companies comprising the Farmers Insurance Group of Companies make up one of the country's largest insurers of vehicles, homes and small businesses and provide a wide range of other insurance and financial services products.",farmers-insurance-exchange.png,http://www.columbia.edu/~rtd2118/logos/farmers-insurance-exchange.png
fedex,2,http://www.fedex.com/us/,"A more connected world means more opportunities. That's why customers count on our diverse portfolio of transportation, e-commerce, and business solutions. Our air, ground and sea networks cover more than 220 countries and territories, linking more than 99 percent of the world's GDP.  We are consistently ranked among the world's most admired brands and employers. About 500,000 team members FedEx team members are absolutely, positively focused on safety, the highest ethical and professional standards, and the needs of our customers and communities.  With networks that span billions of people across six continents, delivering is our business. It's also our responsibility to deliver the resources that improve the lives of those we serve.    When we help businesses access new markets, they grow and create jobs that boost standards of living in their communities. Investments in safer and more sustainable transportation improve our own footprint and make our communities more livable. A more connected world sparks innovation when shared ideas, goods and technologies interact to transform how we live and work.    We believe a connected world is a prosperous and sustainable world. And we aim to deliver that forward.",BD,fedex,"FedEx provides customers and businesses worldwide with a broad portfolio of transportation, e-commerce and business services. They offer integrated business applications through operating companies competing collectively and managed collaboratively, under the respected FedEx brand. Consistently ranked among the world's most admired and trusted employers, FedEx inspires its more than 290,000 employees to remain absolutely, positively focused on safety, the highest ethical and professional standards and the needs of their customers and communities.",fedex.jpg,http://www.columbia.edu/~rtd2118/logos/fedex.jpg
ford,2,https://corporate.ford.com,"At Ford, we go further to make our cars better, our employees happier and our planet a better place to be. Learn more about the work that makes Ford a company that we're proud to be a part of.    Our Vision  People working together as a lean, global enterprise to make people's lives better through automotive and mobility leadership.",BD,ford,"Ford Motor Company manufactures or distributes automobiles in addition to offering financial services. The company sells to dealerships for retail sale, and for sale to fleet customers, including commercial fleet customers, daily rental car companies, and governments. Ford's vehicle portfolio includes automobiles, buses, tractors, and trucks.  As a result of these financing activities, Ford Motor Credit Company LLC has a portfolio of finance receivables and operating leases which it classifies into two portfolios       consumer' and    non-consumer'. Finance receivables and operating leases in the consumer portfolio include products offered to individuals and businesses that finance the acquisition of its vehicles from dealers for personal and commercial use. Retail financing includes retail installment sale contracts for new and used vehicles, and direct financing leases for new vehicles to retail customers, government entities, daily rental car companies, and fleet customers. Finance receivables in the non-consumer portfolio include products offered to automotive dealers.  Ford's environmental initiatives include compressed natural gas, flexible fuel vehicles, electric drive vehicles, Hydrogen, and PC power management, and so on.  Ford Motor Company was founded by Henry Ford in 1903 and is headquartered in Dearborn, Michigan.",ford.png,http://www.columbia.edu/~rtd2118/logos/ford.png
gamestop,2,http://www.gamestop.com/,"GameStop is the world's largest video game retailer. With over 6,100 stores located throughout the United States and 17 countries, we are the retail destination for gamers around the world.    Our GameStop, EB Games and Electronics Boutique retail locations set us apart in the industry. Everything that we offer our customers-from our expansive selection of new products, to our knowledgeable associates and our value-added pre-owned products-is geared to deliver customer satisfaction. We complement our store network with GameStop.com and EBgames.com, and publish Game Informer, one of the industry's largest circulation video game magazines.    Together, we hold a passion for gaming, a commitment to our industry and a disciplined business perspective to continuously drive value with shareholders, customers, vendors and employees.    As a rapidly growing global gaming entertainment, consumer electronics, and wireless services retailer with more than 6,600 stores worldwide, GameStop is a family of specialty retail brands that makes the most popular technologies affordable and simple.    GameStop delivers innovative, personalized and lasting technology and gaming solutions. Customers are invited to discover and enjoy their favorite products in GameStop's welcoming and expert environment.    Our buy-sell-trade program provides exclusive and substantial value to customers looking to trade-in video game hardware and software, or smartphones and tablets. Each year GameStop provides approximately $1.2 billion in trade credits, with the majority of these trade dollars being applied toward the purchase of new products.",BD,gamestop,"GameStop is a family of specialty retail brands that makes the most popular technologies affordable and simple. They are a global retailer of multichannel video game, pop culture collectibles, consumer electronics and wireless services, operating more than 6,900 stores in 14 countries across Europe, Canada, Australia and the United States.  GameStop is committed to delivering innovation to consumers anywhere, anytime and any way they want it. Whether looking for new or pre-owned, digital or physical video game titles, the latest in video game hardware or accessories or consumer electronics, gaming and technology enthusiasts are invited to discover and enjoy their favorite products in one of GameStop's welcoming retail environments.  Their  buy-sell-trade program provides substantial value to customers looking to trade-in video game hardware and software, or smartphones and tablets they no longer use or play. Each year GameStop provides more than $1 billion in trade credits, with more than 70 percent of these trade dollars being applied toward the purchase of new products.  The company's global family of video game related brands include GameStop; EB Games, an international electronics retailer; Micromania, France's leading video game retailer; Kongregate, a popular web and mobile gaming site; and Game Informer  magazine, the world's leading print and digital video game publication.  Their Technology Brands segment includes Spring Mobile, the No. 1 largest authorized dealer of AT&T wireless services; Cricket Wireless, an authorized dealer of pre-paid AT&T services; and Simply Mac, the largest certified retailer of Apple's full line of products.  GameStop recently completed the acquisition of Geeknet, Inc., the parent company of ThinkGeek. With this acquisition, they are expanding into a growing $20 billion worldwide category as the premier global retailer that features exclusive and unique collectible products.",gamestop.jpg,http://www.columbia.edu/~rtd2118/logos/gamestop.jpg
gap,2,http://www.gap.com/,"BE THE WORLD'S FAVORITE FOR AMERICAN STYLE.  Doris and Don Fisher opened the first Gap store in 1969 with a simple idea -- to make it easier to find a pair of jeans and a commitment to do more. Over the last 46 years, the company has grown from a single store to a global fashion business with five brands -- Gap, Banana Republic, Old Navy, Athleta and Intermix. Gap's clothes are available in 90 countries worldwide through 3,300 company-operated stores, almost 400 franchise stores, and e-commerce sites and is still growing.",BD,gap,"Gap Inc. is a global retailer offering clothing, accessories, and personal care products for men, women, and children under the Gap, Banana Republic, Old Navy, Piperlime, Athleta, and Intermix brands.     Gap Inc. products are available for purchase in more than 90 countries worldwide through about 3,200 company-operated stores, nearly 400 franchise stores, and e-commerce sites.     Gap Inc. was co-founded by Don Fisher and Doris Fisher in 1969.",gap.jpg,http://www.columbia.edu/~rtd2118/logos/gap.jpg
ge,2,http://www.ge.com/,"GE infuses compliance and governance into every aspect of its business. We are committed to maintaining a world-class compliance culture in every GE business and everywhere we operate around the world. We recognize that our reputation for integrity and compliance is a competitive advantage, and are proud to have been honored as one of Ethisphere's World's Most Ethical Companies for 11 straight years (2007 _2017), one of only 13 companies out of 124 that have made the list for each year.",BD,general-electric,"General Electric Company offers infrastructure and financial services worldwide. It operates in various segments, including power and water, oil and gas, energy management, aviation, healthcare, transportation, appliances and lighting, GE capital, and more.  Its power and water segment offers gas, steam and aeroderivative turbines, nuclear reactors, generators, combined cycle systems, controls, and related services; wind turbines; and water treatment services and equipment. Its oil and gas segment provides surface and subsea drilling and production systems, equipment for floating production platforms, compressors, turbines, turboexpanders, reactors, industrial power generation, and auxiliary equipment. The company's energy management segments offers plant automation hardware, software, and embedded computing systems. Its aviation segment offers jet engines; aerospace systems and equipment; and replacement parts and repair and maintenance services. The healthcare segment provides medical imaging, software and information technology (IT), patient monitoring and diagnostics, drug discovery, biopharmaceutical manufacturing technologies, and performance improvement solutions. Its transportation segment offers freight and passenger locomotives, and diesel engines for rail, marine, and stationary power applications; railway signaling and communications systems; underground mining equipment; motorized drive systems; IT solutions; and replacement parts and value added services. The appliances and lighting segment manufactures home appliances; and lighting products for commercial and industrial applications. Its capital segment offers commercial loans and leases, fleet management, financial programs, credit cards, personal loans, and other financial services.  General Electric Company was founded in 1892 and is headquartered in Fairfield, Connecticut.",ge.jpg,http://www.columbia.edu/~rtd2118/logos/ge.jpg
general-motors,2,https://www.gm.com/,"Earning customers for life is the foundational promise of General Motors.  It is a commitment to treat every customer with respect. To care about a customer, not just when they purchase a new vehicle, but for as long as they own the vehicle. Appreciating customers and fighting every day to earn their loyalty inspires us to make better, safer, higher value cars, trucks and crossovers.",BD,general-motors,"General Motors Company engages in the manufacture and sale of cars and trucks in the United States, China, Brazil, Germany, the United Kingdom, Canada, and Italy. It offers sedans, crossovers, sport utility vehicles, pick-up trucks, coupes, sports/convertibles and hybrid vehicles, hatchbacks/wagons, and vans, as well as mini cars in India. The company also provides parts and accessories, such as iPod and MP3 compatibility, mobility accessories, performance parts, AC parts and services, and merchandise. In addition, it offers vehicle safety, security, and information services.  The company provides used vehicles. It offers its products through dealers and distributors. General Motors Company was formerly known as NGMCO, Inc. and changed its name to General Motors Company in July 2009. The company was incorporated in 2009 and is based in Detroit, Michigan. It operates manufacturing facilities in India, the United States, and Canada. General Motors Company operates as a subsidiary of United States Department of The Treasury.  General Motors led global vehicle sales for 77 consecutive years from 1931 through 2007, longer than any other automaker, and is currently among the world's largest automakers by vehicle unit sales.  General Motors acts in most countries outside the USA via wholly owned subsidiaries, but operates in China through 10 joint ventures. GM's OnStar subsidiary provides vehicle safety, security, and information services.  In 2009, General Motors shed several brands, closing Saturn, Pontiac and Hummer, and emerged from a government backed Chapter 11 reorganization. In 2010, GM made an initial public offering that was one of the world's top 5 largest IPOs to date and returned to profitability later that year.",general-motors.jpg,http://www.columbia.edu/~rtd2118/logos/general-motors.jpg
gilead-sciences,2,http://www.gilead.com,"Gilead Sciences, Inc. is a research-based biopharmaceutical company that discovers, develops and commercializes innovative medicines in areas of unmet medical need. We strive to transform and simplify care for people with life-threatening illnesses around the world. Gilead's portfolio of products and pipeline of investigational drugs includes treatments for HIV/AIDS, liver diseases, cancer, inflammatory and respiratory diseases, and cardiovascular conditions.",BD,gilead-sciences,"Gilead Sciences, Inc. is a research-based biopharmaceutical company that discovers, develops and commercializes innovative medicines in areas of unmet need. With each new discovery and experimental drug candidate, they seek to improve the care of patients suffering from life-threatening diseases.  Gilead's primary areas of focus include HIV/AIDS, liver disease and serious cardiovascular and respiratory conditions.",gilead-sciences.jpg,http://www.columbia.edu/~rtd2118/logos/gilead-sciences.jpg
goldman-sachs,2,http://www.goldmansachs.com/,"Our people are our greatest asset  _ we say it often and with good reason. It is only with the determination and dedication of our people that we can serve our clients, generate long-term value for our shareholders and contribute to the broader public.    At the crux of our efforts is a focus on cultivating and sustaining a diverse work environment and workforce, which is critical to meeting the unique needs of our diverse client base and the communities in which we operate.",BD,goldman-sachs,"The Goldman Sachs Group, Inc. provides investment banking, securities, and investment management services, as well as financial services to corporations, financial institutions, governments, and high-net-worth individuals worldwide.",goldman-sachs.jpg,http://www.columbia.edu/~rtd2118/logos/goldman-sachs.jpg
goodyear,2,https://www.goodyear.com/,"For over 100 years, Goodyear has been changing the way we move. From the tires made for your drive to the tires we put on the moon, we're always focused on what's next. Visit our corporate site to see our proud history and to see what we're working on now.",BD,the-goodyear-tire-rubber,"Goodyear is one of the world's largest tire companies, with operations in most regions of the world. Together with its subsidiaries and joint ventures, Goodyear develops, markets and sells tires for most applications.",goodyear.jpg,http://www.columbia.edu/~rtd2118/logos/goodyear.jpg
google,2,http://www.google.com,Google's mission is to organize the world's information and make it universally accessible and useful.,BD,google,"Google is a multinational corporation that is specialized in internet-related services and products. The company's product portfolio includes Google Search, which provides  users with access to information online; Knowledge Graph that allows users to search for things, people, or places as well as builds systems recognizing speech and understanding natural language; Google Now, which provides information to users when they need it; Product Listing Ads that offer product image, price, and merchant information;   AdWords, an auction-based advertising program; AdSense, which enables websites that are part of the Google Network to deliver ads; Google Display, a display advertising network; DoubleClick Ad Exchange, a marketplace for the trading display ad space; and YouTube that offers video, interactive, and other ad formats.   Additionally, the company offers Android, an open-source mobile software platform; hardware products, including Chromebook, Chrome, Chromecast, and Nexus devices; Google+ , a social platform for sharing content with others; Google Play, a cloud-based digital entertainment store for apps, music, books, and movies; Google Drive, a place for users to create, share, collaborate, and keep their stuff; and Google Wallet, a virtual wallet for in-store contactless payments. Further, it provides Google Apps, which include Gmail, Calendar, and Google Sites that are built for people to work anywhere, anytime, on any device without loss of security or control; Google Maps Application Programming Interface; Google Earth Enterprise, a software solution for imagery and data visualization; Google App Engine, a Platform-as-a-service; Google Cloud Storage; Google BigQuery for real-time analytics; Google Cloud SQL for structured query language; and Google Compute Engine, an Infrastructure-as-a-service-Platform. It also offers mobile wireless devices, and related products and services.  Google was founded by Larry Page and Sergey Brin in 1996 while they were Ph.D. students at Stanford University.",google.png,http://www.columbia.edu/~rtd2118/logos/google.png
hanesbrands,2,http://www.hanes.com/corporate,"HanesBrands is a socially responsible manufacturer and marketer of leading everyday basic apparel under some of the world's strongest apparel brands in the Americas, Europe and Asia, as well as in Australia and South Africa.     Founded in 1901, Hanes has a long history of innovation, product excellence, and brand recognition. In fact, nearly 90 percent of U.S. households have our company's products in them. We revolutionized Tagless T-shirts and underwear, we invented the sports bra and the stretch-cup T-shirt bra, we were the first to advertise a bra on national television (Playtex), and we are innovating with ComfortBlend and temperature-control X-Temp fabrics and seamless Smart Sizes bras.    Unlike most apparel companies, Hanes primarily operates its own manufacturing facilities. More than 90 percent of the apparel units that we sell worldwide and in the United States are manufactured in our own plants or those of dedicated contractors.    We take great pride in our strong reputation for ethical business practices and the success of our Hanes for Good corporate responsibility program for workplace practices and community and environmental improvement. The company is the only apparel producer to ever be honored by the Great Place to Work Institute for its workplace practices in Central America and the Caribbean. In the United States, the company has earned the Forbes magazine Best Place to Work honor. Hanes has won U.S. Environmental Protection Agency Energy Star sustained excellence recognition for seven consecutive years. Hanes has significant goals for reducing energy use, carbon emissions and water use and publicly reports its progress each year. More information about our Hanes for Good corporate responsibility initiatives may be found at www.HanesForGood.com",F500,hanesbrands,"Based in Winston-Salem, N.C., Hanesbrands Inc. (NYSE:HBI) is a global consumer goods company with more than a century of history and a portfolio of leading apparel essentials including T-shirts, bras, panties, men's underwear, kids' underwear, socks, hosiery, casualwear and activewear Hanesbrands, which was spun off from Sara Lee Corporation in 2006, has approximately 50,000 employees.",hanesbrands.png,http://www.columbia.edu/~rtd2118/logos/hanesbrands.png
harley-davidson,2,http://www.harley-davidson.com,"The Harley Owners Group is the official riding club of  Harley-Davidson that offers a wide variety of member  benefits, membership options, and events. It is much  more than just a motorcycle organization. It's one  million people around the world, united by a common  passion: making the Harley-Davidson dream a way of life.  Harley-Davidson India is leading the way in developing  a strong leisure motorcycling culture in the country.  With over 12,000 Harley-Davidson motorcycles on the  road in India the company continues to invest in India  as it embraces more and more people into the Harley-  Davidson lifestyle.",BD,harley-davidson-motor-company,"Harley-Davidson Motor Company is an American motorcycle manufacturer. It manufactures and sells heavyweight motorcycles, as well as offers motorcycle parts, accessories, and other related services.  During the 20th century, Harley-Davidson Motor Company was one of the two major American motorcycle manufacturers to survive the Great Depression. The company also survived a period of poor quality control and competition from Japanese manufacturers.  From 1977 to 2014 the only motorcycles sold to the public under the Harley-Davidson brand were heavyweight motorcycles designed for highway cruising, with engine displacements greater than 700 cc. Harley-Davidson motorcycles or """"Harleys"""" are noted for the tradition of heavy customization that gave rise to the chopper style of motorcycles. Except for the modern VRSC and Street model families, current Harley-Davidson motorcycles reflect the styles of classic Harley designs.  Harley-Davidson Motor Company sustains a large brand community, which keeps active through clubs, events, and a museum.  Founded in 1903, Harley-Davidson Motor Company is based in Milwaukee, Wisconsin.",harley-davidson.jpg,http://www.columbia.edu/~rtd2118/logos/harley-davidson.jpg
heinz,2,http://www.heinz.co.in,"The Heinz Company is a global leader in food and nutrition. We pride ourselves on the large variety of products that we manufacture to spread cheer and happiness across the world. The Indian affiliate of the Kraft Heinz Company started operations in 1994 (under erstwhile H.J. Heinz Company) and provides taste and nutrition to its consumers through brands like Complan, Glucon-D, Nycil, Heinz and Sampriti Ghee.    The company employs about 2500 people, and is headquartered in Mumbai with four branch offices in key metros and two large manufacturing facilities in Aligarh and Sitarganj.",BD,h-j-heinz-company,"The H.J. Heinz Company, headquartered in Pittsburgh, Pennsylvania, has been producing high-quality foods for 145 years. Famous for our iconic brands on all continents, Heinz provides delicious, nutritious and convenient foods for families in 200 countries around the world.    Throughout the world, Heinz is synonymous with ketchup. Heinz sells 650 million bottles of Heinz ketchup every year and approximately two single-serve packets of ketchup for every man, woman and child on the planet. For millions of families the world over, if it isn't Heinz, it isn't ketchup.    Beyond ketchup, Heinz also markets an ever-expanding selection of other great tasting foods. Heinz's core products include: sauces, meals, snacks, and infant/nutrition. In short, Heinz is committed to enriching families' eating experience, whether one is at home, dining out, or on-the-go!    Employees Satisfying Tastes and Appetites Around the World    At any given moment, on any given continent, the almost 30,000 employees of Heinz are hard at work...creating new products, perfecting fresh ideas, and developing nutritious and innovative foods for today's families. Heinz is a trusted name for consumers, and a valued partner in the community.",heinz.png,http://www.columbia.edu/~rtd2118/logos/heinz.png
hersheys,2,https://www.hersheys.com/,"At Hershey we're determined to help everyone open their eyes to the simple moments that have the potential to become amazing memories. Our founder, Milton Hershey believed that everyone should have the choice to be happy, and enjoy simple goodness. This inclusive attitude was the foundation for The Hershey Company and even for his legendary non-profit foundation.    Thanks to Milton's vision, we remind ourselves everyday that we always have a choice about how we feel-and so do you.",BD,the-hershey-company,"The Hershey Company is a global confectionery that provides chocolates, sweets, mints, and other snacks around the world.  Having more than 80 brands worldwide, the company offers its products through brand names such as Hershey's, Reese's, Hershey's Kisses, Jolly Rancher, Kit Kat, Twizzlers, and Ice Breakers. It is focused on growing its presence in key international markets while continuing to build its competitive advantage in North America. Additionally, it is poised to expand its portfolio into categories beyond confectionery.  The Hershey Company was founded in 1894 and is based in Hershey, Pennsylvania.",hersheys.jpeg,http://www.columbia.edu/~rtd2118/logos/hersheys.jpeg
hsbc,2,https://www.us.hsbc.com/,"At HSBC, how we do business is as important as what we do. We seek to build trust-based and lasting relationships with our many stakeholders to generate value in society and deliver long-term shareholder returns. We believe in acting with courageous integrity.    For over 150 years we have connected customers to opportunities. We enable businesses to thrive and economies to prosper, helping people to realise their ambitions. A glance at our history explains why we believe in capital strength, in strict cost control and in building long-term relationships with customers. HSBC has weathered change in all forms  _ revolutions, economic crises, new technologies  _ and adapted to survive.",IB,hsbc-bank,HSBC Bank provides various banking and financial services worldwide.,hsbc.png,http://www.columbia.edu/~rtd2118/logos/hsbc.png
humana-inc,2,https://www.humana.com/,"Humana's diverse lines of business work to serve all types of consumers. From families to seniors to military members to self-employed individuals, there is a plan to meet many unique needs. Find out how Humana's associates and corporate leaders are committed to customer service. Our team uses innovation to deliver results to our consumers.  Humana has many award-winning products, services, and business practices. What matters most, though, is how these innovations have helped consumers make healthcare and health benefits decisions with confidence. At Humana, we hold ourselves to certain standards. Our consumers and employees should expect nothing less. Find out how we work to improve the health and well-being of the communities we serve -- and the planet.",BD,humada-inc,NA,humana-inc.png,http://www.columbia.edu/~rtd2118/logos/humana-inc.png
ibm,2,https://www.ibm.com/us-en/,"By Values we mean:  At IBM, Values mean more than ethics, compliance, or even a code of conduct. Values express:  What differentiates IBM with clients, investors, employees, communities  Our mission, our aspirations  How we make decisions at our company  How we behave and act, collectively and individually  Our shared Values in action  Dedication to every client's success.  IBMers...  are passionate about building strong, long-lasting client relationships. This dedication spurs us to go ""above and beyond"" on our client's behalf.  are focused on outcomes. We sell products, services and solutions to help our clients succeed, however they measure success.  demonstrate this personal dedication to every client, from the largest corporation and government agency to the smallest organization.  no matter where they work, have a role in client success. It requires the full spectrum of IBM expertise.  Innovation that matters - for our company and for the world.  IBMers...  are forward thinkers. We believe that the application of intelligence, reason and science can improve business, society and the human condition.  love grand challenges, as well as everyday improvements. Whatever the problem or the context, every IBMer seeks ways to tackle it creatively -- to be an innovator.  strive to be first -- in technology, in business, in responsible policy.  take informed risks and champion new (sometimes unpopular) ideas.  Trust and personal responsibility in all relationships.  IBMers...  actively build relationships with all the constituencies of our business -- including clients, partners, communities, investors and fellow IBMers.  build trust by listening, following through and keeping their word.  rely on our colleagues to do the right thing.  preserve trust even when formal relationships end.",BD,ibm,"IBM is a global technology and innovation company headquartered in Armonk, NY. It is the largest technology and consulting employer in the world, with more than 400,000 employees serving clients in 170 countries.   IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected.   IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards and 10 Inductees in US Inventors Hall of Fame. The company was behind the inventions of the PC; SABRE travel reservation system; UPC codes, Watson, the Jeopardy!-playing computing system, and much more.",ibm.jpg,http://www.columbia.edu/~rtd2118/logos/ibm.jpg
intel,2,http://www.intel.com,"Intel's Mission Statement, Values, and Strategic Imperatives are as follows:    Our mission:    Utilize the power of Moore's Law to bring smart, connected devices to every person on earth.    Our vision:    If it is smart and connected, it is best with Intel.    Our values:    Customer orientation  Results training  Risk taking  Great place to work  Quality  Discipline",BD,intel,"Intel designs, manufactures, and sells integrated digital technology platforms worldwide.  The company operates through PC client, data center, Internet of Things, mobile and communications groups; software and services; and all other segments. Its platforms are used in various computing applications comprising notebooks, desktops, servers, tablets, smartphones, wireless and wired connectivity products, wearables, transportation systems, and retail devices.  Intel offers microprocessors which process system data and controls other devices in the system; chipsets which send data between the microprocessor and input, display, and storage devices such as keyboards, mice, monitors, hard or solid-state drives, and optical disc drives; system-on-chip products that integrate its central processing units with other system components onto a single chip; and wired network connectivity products. The company also provides mobile communications components such as baseband processors, radio frequency transceivers, Wi-Fi pr...",intel.jpg,http://www.columbia.edu/~rtd2118/logos/intel.jpg
kraft,2,http://www.kraftheinzcompany.com,"The Kraft Heinz Company (NASDAQ: KHC) is the fifth-largest food and beverage company in the world. A globally trusted producer of delicious foods, The Kraft Heinz Company provides high quality, great taste and nutrition for all eating occasions whether at home, in restaurants or on the go. The Company's iconic brands include Kraft, Heinz, ABC, Capri Sun, Classico, Jell-O, Kool-Aid, Lunchables, Maxwell House, Ore-Ida, Oscar Mayer, Philadelphia, Planters, Plasmon, Quero, Weight Watchers Smart Ones and Velveeta. The Kraft Heinz Company is dedicated to the sustainable health of our people, our planet and our Company.",BD,kraft,"Kraft Foods is a grocery conglomerate that manufactures and markets a range of food and beverage products. The company's product categories include baking and desserts, cheese and dairy, drinks, meats, sauces and condiments, snacks, and packaged meals.   Kraft's principal brands and products include Maxwell House coffee, Kool-Aid drinks and MiO, Crystal Light, Kraft and Deli Deluxe processed cheese slice, Oscar Mayer cold cuts, Claussen pickles and Boca soy-based meat alternatives, JELL-O dry packaged desserts, Cool Whip whipped topping; Stove Top stuffing mix, Jet-Puffed marshmallows, Planters nuts, Bull's-Eye barbecue sauces; and Grey Poupon premium mustards, and more.  Kraft sells its products to supermarket chains, wholesalers, supercenters, club stores, mass merchandisers, distributors, convenience stores, drug stores, gasoline stations, value stores, and other retail food outlets in the United States and Canada.  Kraft Foods was founded by James L. Kraft in 2012 and is headquartered in Northfield, Illinois.",kraft.jpg,http://www.columbia.edu/~rtd2118/logos/kraft.jpg
kroger,2,https://www.kroger.com/,"The Kroger Co. (NYSE:KR) is one of the world's largest grocery retailers, with fiscal 2016 sales of $115.3 billion. The Kroger Co. Family of Stores spans many states with store formats that include grocery and multi-department stores, discount, convenience stores and jewelry stores. We operate under nearly two dozen banners, all of which share the same belief in building strong local ties and brand loyalty with our customers. The Kroger Co. (NYSE: KR), headquartered in Cincinnati, OH, is one of the world's largest food retailers, with fiscal 2016 sales of $115.3 billion.    Kroger spans many states with store formats that include grocery and multi-department stores, convenience stores and jewelry stores. We operate under two dozen banners, all of which share the same belief in building strong local ties and brand loyalty with our customers. We believe that our Customer base is becoming increasingly diverse  _ not only in terms of ethnicity, but also in terms of income levels, household mix and purchasing patterns. Our wide variety of store formats is among our key strengths that set us apart from our competitors.",BD,kroger,"The Kroger Co. is one of the world's largest grocery retailers. The Kroger Co. spans many states with store formats that include grocery and multi-department stores, convenience stores and mall jewelry stores. We operate under nearly two dozen banners, all of which share the same belief in building strong local ties and brand loyalty with our customers.",kroger.png,http://www.columbia.edu/~rtd2118/logos/kroger.png
