StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q41,14_Q2,15_Q2,16_Q2,17_Q2,18_Q2,19_Q2,20_Q2,21_Q2,22_Q2,23_Q2,24_Q2,25_Q2,14_Q86,15_Q86,16_Q86,17_Q86,18_Q86,19_Q86,20_Q86,21_Q86,22_Q86,23_Q86,24_Q86,25_Q86,14_Q88,15_Q88,16_Q88,17_Q88,18_Q88,19_Q88,20_Q88,21_Q88,22_Q88,23_Q88,24_Q88,25_Q88,14_Q90,15_Q90,16_Q90,17_Q90,18_Q90,19_Q90,20_Q90,21_Q90,22_Q90,23_Q90,24_Q90,25_Q90,14_Q92,15_Q92,16_Q92,17_Q92,18_Q92,19_Q92,20_Q92,21_Q92,22_Q92,23_Q92,24_Q92,25_Q92,Q44,Q45,Q46,WBLID,Session,Payment,Bonus,Retake,Complete
2021-02-03 10:51:19,2021-02-03 10:59:32,IP Address,100,492,True,2021-02-03 10:59:32,R_2wotNW1E7lkDl85,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,44885,120125,3 Amazon Gift Card,0,False,2021-02-03T10:59:32-05:00
2021-02-03 10:54:18,2021-02-03 10:59:44,IP Address,100,325,True,2021-02-03 10:59:45,R_2AFr4wXSYCAIBx1,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58769,120125,3 Amazon Gift Card,0,False,2021-02-03T10:59:44-05:00
2021-02-03 10:50:54,2021-02-03 11:00:01,IP Address,100,546,True,2021-02-03 11:00:01,R_3h53whbtJrNCc3K,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,60070,120125,3 Amazon Gift Card,0,False,2021-02-03T11:00:01-05:00
2021-02-03 10:54:04,2021-02-03 11:00:06,IP Address,100,362,True,2021-02-03 11:00:07,R_2ZQbx6Je4j4gQee,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,61612,120125,3 Amazon Gift Card,0,False,2021-02-03T11:00:06-05:00
2021-02-03 10:56:53,2021-02-03 11:00:31,IP Address,100,218,True,2021-02-03 11:00:32,R_2fjjell9qVYoLmd,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,59937,120125,3 Amazon Gift Card,0,False,2021-02-03T11:00:31-05:00
2021-02-03 10:54:29,2021-02-03 11:01:27,IP Address,100,418,True,2021-02-03 11:01:27,R_zShdUQD52aQJXRn,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,61636,120125,3 Amazon Gift Card,0,False,2021-02-03T11:01:27-05:00
2021-02-03 10:51:28,2021-02-03 11:02:04,IP Address,100,635,True,2021-02-03 11:02:04,R_3q8yLdVC7ycOihO,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,64847,120125,3 Amazon Gift Card,0,False,2021-02-03T11:02:04-05:00
2021-02-03 10:50:53,2021-02-03 11:02:41,IP Address,100,708,True,2021-02-03 11:02:42,R_2th6vSn49nTrdIp,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},United States,4-10 years,18-24,58359,120125,3 Amazon Gift Card,0,False,2021-02-03T11:02:41-05:00
2021-02-03 10:53:15,2021-02-03 11:02:42,IP Address,100,567,True,2021-02-03 11:02:43,R_11YNaKzDek79wYA,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,63476,120125,3 Amazon Gift Card,0,False,2021-02-03T11:02:42-05:00
2021-02-03 10:53:43,2021-02-03 11:03:23,IP Address,100,579,True,2021-02-03 11:03:23,R_3qPBxlxKVFMq8dJ,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58659,120125,3 Amazon Gift Card,0,False,2021-02-03T11:03:23-05:00
2021-02-03 11:01:04,2021-02-03 11:04:11,IP Address,100,187,True,2021-02-03 11:04:12,R_1I4Y8HmE7AVOPQn,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,51763,120125,3 Amazon Gift Card,0,False,2021-02-03T11:04:11-05:00
2021-02-03 11:00:49,2021-02-03 11:04:18,IP Address,100,208,True,2021-02-03 11:04:18,R_2a9ynJ13VVkFdF9,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",25-34,43436,120125,3 Amazon Gift Card,0,False,2021-02-03T11:04:18-05:00
2021-02-03 10:58:55,2021-02-03 11:04:29,IP Address,100,334,True,2021-02-03 11:04:30,R_1LXPhnvWltmfTU1,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,60524,120125,3 Amazon Gift Card,0,False,2021-02-03T11:04:29-05:00
2021-02-03 10:57:00,2021-02-03 11:04:31,IP Address,100,451,True,2021-02-03 11:04:32,R_30dRGttzy5kCsvn,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,47078,120125,3 Amazon Gift Card,0,False,2021-02-03T11:04:31-05:00
2021-02-03 10:59:02,2021-02-03 11:04:52,IP Address,100,349,True,2021-02-03 11:04:52,R_1eQ09n0fsHAcbjT,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,60163,120125,3 Amazon Gift Card,0,False,2021-02-03T11:04:52-05:00
2021-02-03 10:51:50,2021-02-03 11:05:30,IP Address,100,820,True,2021-02-03 11:05:31,R_1KiLz3199GA69z9,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,63703,120125,3 Amazon Gift Card,0,False,2021-02-03T11:05:30-05:00
2021-02-03 10:54:03,2021-02-03 11:05:42,IP Address,100,698,True,2021-02-03 11:05:43,R_3L4LHrKMaWjNrRl,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,52058,120125,3 Amazon Gift Card,0,False,2021-02-03T11:05:42-05:00
2021-02-03 10:55:14,2021-02-03 11:06:51,IP Address,100,697,True,2021-02-03 11:06:52,R_1K1DqpZwsRxfyi8,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,59952,120125,3 Amazon Gift Card,0,False,2021-02-03T11:06:51-05:00
2021-02-03 10:58:31,2021-02-03 11:07:07,IP Address,100,515,True,2021-02-03 11:07:08,R_yqCfsDoqDS0qGeR,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58766,120125,3 Amazon Gift Card,0,False,2021-02-03T11:07:07-05:00
2021-02-03 10:57:59,2021-02-03 11:07:08,IP Address,100,549,True,2021-02-03 11:07:09,R_2Yh1cW0Y5OPf76N,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,63542,120125,3 Amazon Gift Card,0,False,2021-02-03T11:07:08-05:00
2021-02-03 11:02:22,2021-02-03 11:07:08,IP Address,100,286,True,2021-02-03 11:07:09,R_3qCERSK8TKuxcGb,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",25-34,43718,120125,3 Amazon Gift Card,0,False,2021-02-03T11:07:08-05:00
2021-02-03 10:57:31,2021-02-03 11:07:15,IP Address,100,583,True,2021-02-03 11:07:15,R_a2Zfsk0AnSnsDOF,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Something else,1-4 years,18-24,55943,120125,3 Amazon Gift Card,0,False,2021-02-03T11:07:15-05:00
2021-02-03 11:05:53,2021-02-03 11:07:24,IP Address,100,90,True,2021-02-03 11:07:24,R_1PUhG4deGMgdok8,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,52243,120125,3 Amazon Gift Card,0,False,2021-02-03T11:07:23-05:00
2021-02-03 10:57:04,2021-02-03 11:07:30,IP Address,100,626,True,2021-02-03 11:07:31,R_a8VZW1I5qXoJR7P,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,51408,120125,3 Amazon Gift Card,0,False,2021-02-03T11:07:30-05:00
2021-02-03 11:03:03,2021-02-03 11:08:51,IP Address,100,347,True,2021-02-03 11:08:51,R_yF3uRxWBaoOMZAB,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,51405,120125,3 Amazon Gift Card,0,False,2021-02-03T11:08:51-05:00
2021-02-03 11:06:31,2021-02-03 11:09:07,IP Address,100,156,True,2021-02-03 11:09:08,R_2P6FqUUeWRwllit,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,50171,120125,3 Amazon Gift Card,0,False,2021-02-03T11:09:07-05:00
2021-02-03 11:03:46,2021-02-03 11:09:35,IP Address,100,349,True,2021-02-03 11:09:36,R_BDNOI46wlBPOkAF,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",25-34,51372,120125,3 Amazon Gift Card,0,False,2021-02-03T11:09:35-05:00
2021-02-03 11:08:01,2021-02-03 11:13:05,IP Address,100,303,True,2021-02-03 11:13:05,R_6X6fV8ofENnHo6B,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,52429,120125,3 Amazon Gift Card,0,False,2021-02-03T11:13:05-05:00
2021-02-03 11:07:52,2021-02-03 11:13:29,IP Address,100,337,True,2021-02-03 11:13:30,R_2D60ICTOASKDkG5,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,48712,120125,3 Amazon Gift Card,0,False,2021-02-03T11:13:29-05:00
2021-02-03 10:54:39,2021-02-03 11:13:54,IP Address,100,1154,True,2021-02-03 11:13:54,R_2RaFcOHUeKvGDn4,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,United States,4-10 years,18-24,51445,120125,3 Amazon Gift Card,0,False,2021-02-03T11:13:54-05:00
2021-02-03 11:10:52,2021-02-03 11:14:23,IP Address,100,211,True,2021-02-03 11:14:23,R_1P1QiNBH8xkQrTe,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,49819,120125,3 Amazon Gift Card,0,False,2021-02-03T11:14:23-05:00
2021-02-03 11:10:47,2021-02-03 11:14:37,IP Address,100,230,True,2021-02-03 11:14:38,R_2aFCgDSuYb3KmWV,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,59919,120125,3 Amazon Gift Card,0,False,2021-02-03T11:14:37-05:00
2021-02-03 11:13:27,2021-02-03 11:16:33,IP Address,100,186,True,2021-02-03 11:16:33,R_1PZCm4U4MOvLVjm,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58174,120125,3 Amazon Gift Card,0,False,2021-02-03T11:16:33-05:00
2021-02-03 11:09:54,2021-02-03 11:16:56,IP Address,100,421,True,2021-02-03 11:16:57,R_WoIfKYO9zfxDmsp,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,51544,120125,3 Amazon Gift Card,0,False,2021-02-03T11:16:56-05:00
2021-02-03 11:14:02,2021-02-03 11:17:56,IP Address,100,233,True,2021-02-03 11:17:57,R_2fWb49dFcQX3OBr,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,49330,120125,3 Amazon Gift Card,0,False,2021-02-03T11:17:56-05:00
2021-02-03 11:13:21,2021-02-03 11:19:33,IP Address,100,371,True,2021-02-03 11:19:33,R_2w4XgnFC0Dvvygq,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58551,120125,3 Amazon Gift Card,0,False,2021-02-03T11:19:33-05:00
2021-02-03 11:15:39,2021-02-03 11:20:00,IP Address,100,261,True,2021-02-03 11:20:00,R_1HjJCxrLRNrDquo,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,61834,120125,3 Amazon Gift Card,0,False,2021-02-03T11:20:00-05:00
2021-02-03 11:03:08,2021-02-03 11:21:10,IP Address,100,1082,True,2021-02-03 11:21:11,R_bK60CGza16zqq0F,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58594,120125,3 Amazon Gift Card,0,False,2021-02-03T11:21:10-05:00
2021-02-03 11:18:05,2021-02-03 11:23:16,IP Address,100,311,True,2021-02-03 11:23:17,R_2wnLqBlNgKZ1ETg,email,EN,"By clicking here, I certify that I have read the above, that I am over the age of 18, and that I consent to my data being used for this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/6},${lm://Field/6},${lm://Field/7},${lm://Field/7},${lm://Field/6},${lm://Field/7},${lm://Field/6},United States,"All or most of my life (e.g., born in the US, or moved to the US as a child)",18-24,58435,120125,3 Amazon Gift Card,0,False,2021-02-03T11:23:16-05:00
